trade_id,client_id,salesperson_id,trade_date,facevalue,actual_revenue,churn_date
631,748,58,16-06-2023,949375,955898,
632,667,28,10-11-2022,874686,881448,
633,731,19,06-12-2022,589520,627360,
634,21,3,18-11-2022,396877,405576,
635,638,17,02-02-2023,494419,501628,
636,139,62,04-08-2023,718403,382453,11-08-2023
637,474,41,27-06-2023,417070,437824,
638,304,50,21-06-2023,164645,192643,
639,513,58,11-12-2022,959606,720428,13-01-2023
640,113,56,31-01-2023,308509,309970,
641,302,13,27-03-2023,338521,348306,
642,623,70,12-07-2023,157903,186565,
643,19,68,18-02-2023,690042,702782,
644,495,55,02-08-2023,442101,454270,
645,495,34,31-07-2023,793276,794347,
646,194,64,26-07-2023,846971,702584,09-08-2023
647,18,69,15-07-2023,330172,386851,
648,311,14,10-03-2023,130063,170904,
649,237,44,17-04-2023,440055,333282,17-04-2023
650,149,42,06-11-2022,840663,869242,
651,513,11,21-07-2023,515015,534929,
652,563,38,01-12-2022,954898,594012,01-02-2023
653,699,60,09-08-2023,50808,73667,
654,736,55,07-07-2023,623460,646193,
655,51,29,11-08-2023,832034,834278,
656,584,65,03-03-2023,776372,777367,
657,424,60,10-07-2023,140779,163655,
658,497,52,07-02-2023,901832,909524,
659,289,66,20-05-2023,896650,908143,
660,223,30,17-10-2022,560779,429903,26-02-2023
661,445,36,14-03-2023,921196,368065,08-06-2023
662,128,14,26-05-2023,841524,819613,02-07-2023
663,180,40,22-01-2023,71081,85034,
664,735,73,17-01-2023,632735,254879,18-03-2023
665,560,5,19-11-2022,65139,110676,
666,483,11,08-08-2023,638910,681721,
667,175,8,01-07-2023,734044,376779,31-07-2023
668,35,33,12-05-2023,592114,281121,06-06-2023
669,599,18,17-02-2023,175632,209108,
670,388,38,07-08-2023,638724,670403,
671,60,40,16-12-2022,993888,926537,30-12-2022
672,693,60,08-06-2023,158255,198305,
673,524,10,15-04-2023,658262,660899,
674,127,30,23-07-2023,982636,986890,
675,555,41,01-02-2023,550036,307581,02-03-2023
676,176,61,22-07-2023,377435,391898,
677,194,6,05-08-2023,685545,716060,
678,366,6,20-05-2023,385917,386622,
679,203,71,28-04-2023,656108,670404,
680,747,9,06-06-2023,463691,488809,
681,406,15,05-07-2023,940783,154459,11-07-2023
682,549,6,04-12-2022,418189,432879,
683,466,17,01-08-2023,478055,491370,
684,654,43,18-11-2022,695178,680202,17-12-2022
685,716,56,21-06-2023,691414,711893,
686,577,44,26-02-2023,924280,99136,29-04-2023
687,641,13,12-05-2023,557981,322226,26-05-2023
688,664,58,05-08-2023,196820,198993,
689,754,48,27-07-2023,200957,207768,
690,5,64,28-07-2023,386516,418157,
691,362,73,06-01-2023,313377,359836,
692,154,6,28-07-2023,117586,145026,
693,339,7,26-04-2023,332621,384594,
694,743,66,26-07-2023,465826,470196,
695,358,73,09-01-2023,865851,874504,
696,718,29,03-07-2023,456780,481186,
697,598,64,22-04-2023,709144,719774,
698,680,12,26-07-2023,847727,764174,29-07-2023
699,80,13,10-03-2023,952263,960843,
700,467,43,31-07-2023,758032,307607,02-08-2023
701,153,54,03-07-2023,283727,287899,
702,436,14,02-08-2023,263452,287232,
703,643,23,11-03-2023,814652,382228,22-06-2023
704,59,68,28-07-2023,152834,154695,
705,511,65,31-07-2023,731377,703259,07-08-2023
706,497,7,27-02-2023,763564,779009,
707,144,45,21-07-2023,694970,152369,05-08-2023
708,487,68,01-01-2023,261119,285425,
709,108,29,11-08-2023,930404,934787,
710,153,22,09-07-2023,969563,713016,16-07-2023
711,716,46,05-05-2023,977438,982668,
712,247,47,29-07-2023,421225,147205,04-08-2023
713,173,67,09-06-2023,993460,179662,26-07-2023
714,357,48,07-06-2023,623853,244892,02-08-2023
715,555,3,01-04-2023,553158,553458,
716,674,4,22-07-2023,157938,193847,
717,1,69,27-02-2023,157735,198660,
718,370,11,15-04-2023,673822,318475,27-07-2023
719,651,53,01-05-2023,401120,432330,
720,713,50,21-04-2023,492109,512005,
721,138,50,03-04-2023,419544,421246,
722,157,44,17-03-2023,428300,120483,27-04-2023
723,652,46,26-03-2023,239226,261143,
724,380,73,31-07-2023,859493,534445,08-08-2023
725,654,53,14-01-2023,839123,717598,20-02-2023
726,352,45,07-06-2023,360916,199832,28-06-2023
727,14,8,16-06-2023,768246,256409,21-06-2023
728,648,8,29-07-2023,148106,180294,
729,45,70,24-07-2023,316941,166338,26-07-2023
730,103,36,06-05-2023,206525,231486,
731,502,44,22-06-2023,938289,308330,31-07-2023
732,489,31,09-06-2023,426800,462195,
733,493,25,12-03-2023,421587,453714,
734,220,71,17-07-2023,674946,60640,31-07-2023
735,414,39,23-07-2023,407163,428711,
736,599,34,30-01-2023,548908,568079,
737,185,61,09-08-2023,277808,304542,
738,505,9,20-09-2022,534613,556434,
739,100,21,12-06-2023,823493,845393,
740,47,56,18-04-2023,68575,94605,
741,389,4,06-08-2023,124949,156772,
742,1,28,13-12-2022,337876,368944,
743,615,19,15-04-2023,638442,641846,
744,488,2,15-02-2023,265929,324675,
745,686,73,13-04-2023,617385,563804,19-06-2023
746,328,56,27-01-2023,699529,620900,01-03-2023
747,41,38,26-03-2023,171003,180835,
748,171,41,24-07-2023,114511,116479,
749,284,61,07-07-2023,64977,70453,
750,278,2,05-06-2023,467046,516698,
751,456,5,05-08-2023,712199,147594,08-08-2023
752,560,11,05-03-2023,166263,192869,
753,49,39,04-04-2023,51786,92957,
754,279,30,23-06-2023,987431,612331,26-07-2023
755,686,46,04-08-2023,690741,306362,11-08-2023
756,254,73,29-07-2023,71507,93104,
757,679,26,11-08-2023,752763,766984,
758,61,67,18-07-2023,572185,577980,
759,387,68,30-07-2023,883898,888574,
760,41,73,13-05-2023,285340,329189,
761,199,65,25-07-2023,120545,136005,
762,226,51,09-07-2023,939494,944786,
763,44,67,16-07-2023,927252,746131,23-07-2023
764,678,63,31-05-2023,298648,315953,
765,263,51,11-03-2023,616729,576184,25-03-2023
766,650,59,07-08-2023,96882,131547,
767,698,21,17-05-2023,400986,319233,17-06-2023
768,439,72,08-03-2023,486044,509731,
769,600,9,06-03-2023,392771,113184,27-07-2023
770,691,19,24-04-2023,624531,573033,10-05-2023
771,21,45,19-04-2023,661307,97099,19-05-2023
772,290,63,25-12-2022,539674,161737,16-05-2023
773,13,58,30-07-2023,510933,39112,10-08-2023
774,592,14,25-10-2022,695517,703821,
775,427,32,10-08-2023,741596,746985,
776,383,71,11-03-2023,384633,408735,
777,312,60,17-12-2022,222767,251110,
778,144,35,26-07-2023,296081,332506,
779,202,50,05-03-2023,281164,126063,15-06-2023
780,161,1,09-08-2023,575426,580505,
781,240,73,08-12-2022,315964,328979,
782,66,23,27-07-2023,263013,266052,
783,405,70,16-07-2023,725065,732844,
784,83,33,13-04-2023,824355,641059,14-04-2023
785,741,36,25-05-2023,762954,795270,
786,584,18,14-07-2023,594326,137515,08-08-2023
787,506,3,03-08-2023,389053,144306,11-08-2023
788,96,31,23-07-2023,87607,97439,
789,49,69,25-05-2023,267426,294019,
790,305,21,14-07-2023,930354,37447,16-07-2023
791,747,3,09-06-2023,274031,81988,11-08-2023
792,633,51,04-12-2022,329976,368451,
793,584,3,26-03-2023,795521,192816,19-04-2023
794,157,24,24-03-2023,724147,734645,
795,362,40,19-06-2023,663851,45152,25-07-2023
796,508,11,17-07-2023,746810,764420,
797,554,3,05-08-2023,280308,295620,
798,487,56,25-05-2023,89014,46332,23-07-2023
799,747,69,30-06-2023,255435,209897,08-07-2023
800,34,51,11-08-2023,737965,752234,
801,621,56,21-03-2023,963541,888337,26-07-2023
802,751,15,09-08-2023,380648,223140,10-08-2023
803,675,61,08-06-2023,404384,408001,
804,128,9,13-05-2023,638308,678330,
805,172,7,16-06-2023,565407,593564,
806,356,22,03-05-2023,550317,93082,28-07-2023
807,544,62,04-07-2023,174363,180294,
808,18,35,25-04-2023,448090,464392,
809,341,12,07-08-2023,514936,543230,
810,529,9,25-05-2023,737499,295012,03-06-2023
811,469,43,29-07-2023,711430,734540,
812,314,73,26-07-2023,145592,175903,
813,95,64,02-07-2023,811914,424270,06-08-2023
814,343,1,24-01-2023,657847,666300,
815,444,30,04-05-2023,528878,190932,04-08-2023
816,644,41,05-08-2023,150410,154514,
817,327,62,29-04-2023,86150,127725,
818,480,32,22-01-2023,974159,987261,
819,370,61,26-04-2023,478792,520699,
820,175,10,19-05-2023,83666,83877,
821,697,6,10-04-2023,439633,268860,16-06-2023
822,714,9,21-07-2023,448254,452779,
823,640,64,06-04-2023,949246,957772,
824,61,26,27-07-2023,465394,486955,
825,79,70,31-07-2023,412234,448243,
826,265,35,14-07-2023,839167,89614,21-07-2023
827,550,3,21-05-2023,221011,257124,
828,505,71,04-02-2023,479595,484121,
829,518,13,12-07-2023,538113,381403,27-07-2023
830,544,33,13-10-2022,559641,263383,06-11-2022
831,754,18,07-08-2023,956637,874896,08-08-2023
832,110,31,23-03-2023,483310,273100,19-07-2023
833,626,23,11-09-2022,84484,91339,
834,541,23,19-04-2023,244512,266715,
835,204,42,21-07-2023,607618,646904,
836,674,60,28-07-2023,869539,875253,
837,571,25,07-08-2023,481562,117366,10-08-2023
838,735,20,17-02-2023,898403,905754,
839,441,71,07-05-2023,881951,894977,
840,531,46,11-08-2023,821137,759624,11-08-2023
841,633,17,30-12-2022,240891,253760,
842,209,38,25-02-2023,305056,306980,
843,332,24,18-03-2023,838209,850334,
844,357,62,06-05-2023,315773,174804,01-06-2023
845,473,70,11-08-2023,859328,870218,
846,517,4,08-12-2022,73820,105891,
847,321,2,31-03-2023,555403,280231,12-05-2023
848,644,31,10-06-2023,378653,106836,24-06-2023
849,454,37,13-04-2023,655607,678262,
850,294,24,20-05-2023,649602,664518,
851,53,67,08-08-2023,540719,398993,10-08-2023
852,172,26,01-07-2023,554076,569768,
853,30,62,28-03-2023,87940,108088,
854,464,43,21-05-2023,608426,618537,
855,346,7,17-07-2023,919963,922235,
856,38,60,21-04-2023,978764,600545,22-07-2023
857,688,7,11-05-2023,215128,249988,
858,612,42,21-07-2023,862741,868519,
859,435,71,25-03-2023,930615,883319,10-04-2023
860,380,72,03-07-2023,83848,92979,
861,618,6,17-01-2023,578968,410745,17-04-2023
862,478,13,10-08-2023,734746,422855,11-08-2023
863,622,73,30-04-2023,321948,336576,
864,106,48,21-06-2023,168589,190202,
865,730,62,23-05-2023,871037,891540,
866,452,32,08-06-2023,279800,300893,
867,643,15,07-07-2023,804175,836370,
868,100,6,01-05-2023,526928,550190,
869,654,12,15-05-2023,964250,719669,03-07-2023
870,596,6,26-07-2023,652110,655816,
871,549,56,10-01-2023,980176,434761,02-03-2023
872,649,66,10-02-2023,974708,955818,02-08-2023
873,511,17,10-08-2023,891315,848724,10-08-2023
874,632,58,01-08-2023,906260,908128,
875,201,25,02-02-2023,258652,287989,
876,683,40,06-08-2023,995349,979098,07-08-2023
877,204,10,17-11-2022,790577,811537,
878,162,13,29-07-2023,988030,123565,04-08-2023
879,539,36,11-06-2023,630455,633548,
880,689,57,27-10-2022,259790,262220,
881,461,68,09-06-2023,603023,614419,
882,437,5,28-10-2022,230165,235113,
883,398,40,16-12-2022,124856,153665,
884,118,16,27-02-2023,910509,458686,24-03-2023
885,175,54,05-08-2023,260074,62807,06-08-2023
886,94,6,14-01-2023,791046,799099,
887,698,31,04-07-2023,689193,673390,24-07-2023
888,46,18,13-06-2023,938062,398333,30-07-2023
889,685,22,06-07-2023,563797,132751,22-07-2023
890,482,26,25-06-2023,563321,563869,
891,478,52,12-07-2023,970075,970802,
892,451,2,26-04-2023,117322,128330,
893,687,40,06-08-2023,896564,259614,06-08-2023
894,252,4,25-05-2023,630694,640141,
895,642,39,22-06-2023,729169,729835,
896,258,64,22-04-2023,387111,393845,
897,483,18,21-07-2023,881693,888547,
898,362,41,05-05-2023,81343,102218,
899,325,13,16-07-2023,893966,438633,24-07-2023
900,671,6,24-07-2023,394301,202626,29-07-2023
901,586,34,28-06-2023,554356,229191,31-07-2023
902,476,72,16-07-2023,930004,814226,10-08-2023
903,454,73,19-05-2023,289744,291917,
904,198,53,09-05-2023,498617,88677,30-06-2023
905,511,27,03-05-2023,344581,381034,
906,477,44,25-03-2023,432040,453482,
907,29,34,03-07-2023,137978,140222,
908,755,70,30-05-2023,769851,43665,17-07-2023
909,542,39,19-01-2023,984537,989337,
910,82,51,08-04-2023,961720,980878,
911,313,55,23-07-2023,443040,73256,26-07-2023
912,385,20,01-08-2023,431898,240666,06-08-2023
913,395,8,29-05-2023,146088,177022,
914,410,72,03-08-2023,501165,471259,06-08-2023
915,324,69,23-07-2023,575243,578465,
916,273,3,15-06-2023,603574,246240,21-07-2023
917,692,12,08-04-2023,99102,106630,
918,31,42,07-06-2023,242632,254475,
919,683,56,07-08-2023,540657,449386,08-08-2023
920,335,63,26-06-2023,503748,521107,
921,97,17,04-07-2023,190082,205887,
922,447,41,03-02-2023,587352,603448,
923,330,54,12-03-2023,946644,92034,02-04-2023
924,597,65,18-05-2023,298987,314208,
925,395,12,16-10-2022,415182,460682,
926,308,64,10-04-2023,88748,121427,
927,206,41,03-05-2023,613290,639080,
928,234,5,14-03-2023,870824,446665,12-05-2023
929,425,24,23-05-2023,979720,982710,
930,756,16,18-05-2023,445932,463247,
931,25,33,25-05-2023,557047,592597,
932,387,28,28-05-2023,625600,636698,
933,322,36,10-06-2023,735123,254791,24-06-2023
934,199,71,02-08-2023,207442,208334,
935,700,32,12-06-2023,423708,435041,
936,144,64,04-08-2023,560930,584090,
937,702,33,06-01-2023,317905,357447,
938,614,13,08-03-2023,422978,464145,
939,372,72,16-05-2023,145520,172395,
940,314,32,17-06-2023,737078,746860,
941,735,9,22-01-2023,942121,941781,31-05-2023
942,406,19,24-07-2023,548833,449281,28-07-2023
943,615,25,23-01-2023,607766,574575,16-03-2023
944,571,2,10-08-2023,602684,134604,10-08-2023
945,523,19,10-11-2022,481523,502117,
946,279,36,10-01-2023,868593,756688,21-01-2023
947,633,24,11-02-2023,421975,276411,21-04-2023
948,335,4,12-07-2023,321190,119503,15-07-2023
949,352,62,02-06-2023,883288,907928,
950,228,7,30-06-2023,898382,807882,01-08-2023
951,235,59,15-06-2023,445442,449693,
952,337,53,05-08-2023,314219,332682,
953,169,2,09-08-2023,746066,753450,
954,581,49,12-05-2023,103845,158999,
955,511,36,12-07-2023,676777,691465,
956,40,24,04-06-2023,502701,527877,
957,260,64,16-03-2023,591707,602762,
958,264,47,10-03-2023,382098,388443,
959,105,29,29-05-2023,898314,686694,03-08-2023
960,517,46,06-10-2022,809576,677784,13-05-2023
961,562,32,09-02-2023,175876,179060,
962,85,16,17-07-2023,193339,210411,
963,389,25,10-06-2023,632116,634964,
964,595,47,29-03-2023,289505,340162,
965,525,15,08-08-2023,782533,809496,
966,146,21,18-02-2023,629593,630748,
967,44,31,11-08-2023,217187,217850,
968,675,46,04-08-2023,735218,675131,08-08-2023
969,233,34,27-03-2023,414239,341542,27-03-2023
970,272,33,26-01-2023,775916,660356,05-04-2023
971,407,35,31-03-2023,827783,267762,16-07-2023
972,259,65,17-02-2023,693281,634025,10-05-2023
973,744,2,27-07-2023,846976,421122,31-07-2023
974,663,1,28-01-2023,212805,245302,
975,525,53,03-05-2023,907159,907346,
976,65,34,24-03-2023,64207,120593,
977,91,48,13-04-2023,196388,230453,
978,19,40,19-06-2023,828538,842601,
979,56,2,29-05-2023,199173,222623,
980,134,4,27-03-2023,800177,817663,
981,512,31,05-07-2023,517821,557375,
982,700,65,22-06-2023,762860,123817,07-07-2023
983,530,69,05-07-2023,907941,923395,
984,591,42,07-08-2023,299608,251810,10-08-2023
985,411,49,07-07-2023,806729,795818,10-07-2023
986,425,66,22-05-2023,886697,336024,17-07-2023
987,663,30,25-07-2023,658053,681571,
988,174,11,04-03-2023,481326,489305,
989,669,72,08-08-2023,958364,973449,
990,151,10,11-08-2023,206843,219834,
991,29,25,06-07-2023,676881,431019,03-08-2023
992,43,42,23-06-2023,212913,222781,
993,660,53,05-08-2023,821734,180796,06-08-2023
994,225,12,12-07-2023,936515,958927,
995,430,42,09-08-2023,78667,81853,
996,300,47,25-07-2023,656645,601533,28-07-2023
997,121,22,14-06-2023,762720,86335,15-06-2023
998,676,59,03-08-2023,192479,194869,
999,108,17,12-01-2023,983742,535244,30-07-2023
1000,398,6,26-11-2022,158116,176277,
1001,34,56,11-08-2023,948479,186972,11-08-2023
1002,84,47,08-07-2023,320824,334426,
1003,282,29,27-05-2023,230832,266063,
1004,69,1,27-07-2023,416317,434072,
1005,575,40,17-11-2022,768309,775319,
1006,706,52,17-07-2023,101909,157384,
1007,720,21,18-07-2023,269197,282407,
1008,415,20,25-02-2023,851572,228140,15-03-2023
1009,124,9,07-08-2023,622783,640105,
1010,461,25,24-12-2022,238613,118708,27-01-2023
1011,174,16,23-07-2023,924496,419654,05-08-2023
1012,417,7,08-08-2023,80553,107102,
1013,506,32,17-07-2023,961144,39819,10-08-2023
1014,612,44,29-07-2023,548654,551617,
1015,308,29,02-12-2022,232939,234515,
1016,378,68,06-06-2023,594826,493033,12-06-2023
1017,90,50,25-03-2023,858456,120309,11-07-2023
1018,93,6,21-05-2023,156003,177290,
1019,422,25,19-07-2023,983370,577478,10-08-2023
1020,464,6,07-08-2023,607167,349574,11-08-2023
1021,663,17,18-03-2023,450471,452385,
1022,346,9,06-08-2023,504955,508659,
1023,353,13,07-11-2022,188437,218890,
1024,29,29,14-06-2023,887844,113940,13-07-2023
1025,26,1,07-06-2023,905686,403379,19-07-2023
1026,625,52,24-05-2023,155945,164381,
1027,153,16,30-07-2023,695168,707770,
1028,414,65,28-06-2023,623188,159918,14-07-2023
1029,626,29,24-06-2023,848985,879906,
1030,314,1,02-07-2023,342841,326520,02-07-2023
1031,211,18,25-02-2023,789373,807417,
1032,636,44,18-05-2023,555111,270918,09-07-2023
1033,366,56,25-05-2023,465263,500254,
1034,147,72,06-04-2023,417949,438330,
1035,192,21,27-02-2023,576701,590481,
1036,668,8,17-02-2023,235778,239078,
1037,69,58,05-05-2023,113075,145573,
1038,530,25,04-08-2023,394961,420566,
1039,29,7,05-05-2023,248238,175999,25-06-2023
1040,318,35,17-07-2023,361774,393513,
1041,138,67,15-05-2023,437009,447927,
1042,224,63,09-07-2023,849683,859169,
1043,48,1,31-07-2023,492544,461361,04-08-2023
1044,275,38,27-07-2023,320026,32489,02-08-2023
1045,233,16,21-07-2023,114790,170809,
1046,473,23,07-06-2023,776968,800887,
1047,746,1,22-07-2023,934578,940096,
1048,717,60,28-03-2023,210522,247358,
1049,499,6,20-07-2023,753007,775015,
1050,515,23,03-06-2023,562445,575996,
1051,260,14,16-04-2023,840770,727563,27-05-2023
1052,527,57,22-04-2023,109383,127181,
1053,194,10,08-07-2023,527081,532047,
1054,465,11,23-11-2022,960654,762737,08-02-2023
1055,598,19,08-06-2023,343853,264758,02-07-2023
1056,343,27,13-12-2022,522136,528896,
1057,544,56,02-02-2023,339634,352964,
1058,195,55,23-02-2023,416866,421661,
1059,256,54,12-07-2023,560137,570772,
1060,11,11,31-05-2023,746446,756863,
1061,339,66,17-04-2023,339972,284875,12-07-2023
1062,239,51,18-01-2023,957222,929191,27-07-2023
1063,290,44,26-02-2023,693541,731614,
1064,209,67,26-02-2023,416366,201761,01-07-2023
1065,522,67,09-06-2023,316162,317333,
1066,88,50,21-07-2023,70542,100989,
1067,185,44,05-08-2023,585625,182373,09-08-2023
1068,42,36,10-12-2022,500327,38709,22-12-2022
1069,198,73,05-01-2023,968405,980526,
1070,725,57,17-05-2023,216956,250040,
1071,231,9,28-05-2023,202157,240952,
1072,358,48,28-02-2023,632718,587060,22-03-2023
1073,541,14,08-12-2022,633198,639020,
1074,506,1,25-05-2023,729043,620028,11-07-2023
1075,428,37,27-07-2023,224995,238224,
1076,563,54,26-05-2023,352151,362966,
1077,397,61,28-03-2023,805917,811317,
1078,663,63,23-12-2022,244400,262796,
1079,15,8,01-08-2023,231005,243211,
1080,248,30,14-06-2023,514883,521571,
1081,490,25,07-02-2023,464629,489266,
1082,635,48,29-04-2023,686426,618630,13-05-2023
1083,722,4,25-06-2023,346325,360705,
1084,308,29,16-07-2023,536618,460647,24-07-2023
1085,679,68,06-08-2023,233508,267200,
1086,693,13,01-04-2023,404388,109320,13-05-2023
1087,524,45,31-07-2023,373589,398297,
1088,154,37,16-06-2023,181035,216409,
1089,142,68,24-04-2023,217573,246805,
1090,177,21,24-03-2023,319359,339061,
1091,439,64,19-07-2023,55599,80261,
1092,721,39,23-06-2023,296968,299873,
1093,175,36,31-07-2023,283049,285136,
1094,751,22,05-08-2023,599431,306001,09-08-2023
