payment_id,subscription_id,amount,payment_date
3632,2845,4.99,02-07-2023
3633,2846,499,01-06-2023
3634,2846,499,01-07-2023
3635,2846,499,31-07-2023
3636,2847,24.99,19-05-2023
3637,2848,17.99,29-06-2023
3638,2849,24.99,23-06-2023
3639,2850,42.99,16-07-2023
3640,2851,22.49,13-07-2023
3641,2852,5299.99,02-05-2023
3642,2853,12.49,08-06-2023
3643,2854,31.99,17-05-2023
3644,2855,17.99,17-07-2023
3645,2856,6.49,30-06-2023
3646,2856,6.49,30-07-2023
3647,2857,47.99,09-07-2023
3648,2858,12.49,30-07-2023
3649,2859,10.99,07-05-2023
3650,2860,47.99,29-05-2023
3651,2861,4.49,16-05-2023
3652,2861,4.49,15-06-2023
3653,2861,4.49,15-07-2023
3654,2862,10.99,29-05-2023
3655,2863,47.99,10-05-2023
3656,2864,5299.99,10-07-2023
3657,2865,3.99,21-07-2023
3658,2866,24.99,08-05-2023
3659,2867,1999,01-05-2023
3660,2868,4.99,24-05-2023
3661,2868,4.99,23-06-2023
3662,2868,4.99,23-07-2023
3663,2869,4.49,12-06-2023
3664,2869,4.49,12-07-2023
3665,2870,1199,27-05-2023
3666,2871,6.49,08-07-2023
3667,2872,5299.99,28-07-2023
3668,2873,1999,05-05-2023
3669,2874,1199,05-07-2023
3670,2875,17.99,07-06-2023
3671,2876,1999,24-05-2023
3672,2877,42.99,24-06-2023
3673,2878,1199,02-06-2023
3674,2879,17.99,18-05-2023
3675,2880,31.99,30-07-2023
3676,2881,1539.99,22-05-2023
3677,2882,4.49,13-05-2023
3678,2882,4.49,12-06-2023
3679,2882,4.49,12-07-2023
3680,2883,3899,30-06-2023
3681,2884,4.49,12-06-2023
3682,2884,4.49,12-07-2023
3683,2885,24.99,20-06-2023
3684,2886,42.99,17-05-2023
3685,2887,42.99,10-05-2023
3686,2888,499,16-05-2023
3687,2888,499,15-06-2023
3688,2888,499,15-07-2023
3689,2889,4.99,01-07-2023
3690,2889,4.99,31-07-2023
3691,2890,17.99,01-05-2023
3692,2890,17.99,30-07-2023
3693,2891,6.49,22-05-2023
3694,2891,6.49,21-06-2023
3695,2891,6.49,21-07-2023
3696,2892,3899,30-06-2023
3697,2893,42.99,11-07-2023
3698,2894,37.99,10-06-2023
3699,2895,1199,06-07-2023
3700,2896,2749.99,18-05-2023
3701,2897,1999,26-05-2023
3702,2898,1199,05-05-2023
3703,2899,1539.99,09-07-2023
3704,2900,499,29-06-2023
3705,2900,499,29-07-2023
3706,2901,499,02-07-2023
3707,2902,2749.99,27-07-2023
3708,2903,10.99,06-06-2023
3709,2904,499,28-05-2023
3710,2904,499,27-06-2023
3711,2904,499,27-07-2023
3712,2905,4.99,01-06-2023
3713,2905,4.99,01-07-2023
3714,2905,4.99,31-07-2023
3715,2906,6.49,05-07-2023
3716,2907,47.99,22-06-2023
3717,2908,3899,20-05-2023
3718,2909,37.99,18-07-2023
3719,2910,37.99,21-07-2023
3720,2911,6.49,02-06-2023
3721,2911,6.49,02-07-2023
3722,2912,19.99,16-06-2023
3723,2913,59.99,18-05-2023
3724,2914,3899,19-06-2023
3725,2915,42.99,28-05-2023
3726,2916,13.99,13-05-2023
3727,2917,24.99,27-07-2023
3728,2918,22.49,12-07-2023
3729,2919,13.99,15-06-2023
3730,2920,42.99,11-07-2023
3731,2921,47.99,04-06-2023
3732,2922,13.99,16-05-2023
3733,2923,12.49,22-07-2023
3734,2924,4.99,12-05-2023
3735,2924,4.99,11-06-2023
3736,2924,4.99,11-07-2023
3737,2925,24.99,15-05-2023
3738,2926,19.99,13-05-2023
3739,2927,31.99,19-07-2023
3740,2928,12.49,05-07-2023
3741,2929,4.99,09-06-2023
3742,2929,4.99,09-07-2023
3743,2930,1999,12-05-2023
3744,2931,2749.99,18-06-2023
3745,2932,42.99,13-06-2023
3746,2933,5299.99,30-05-2023
3747,2934,12.49,30-06-2023
3748,2935,22.49,06-05-2023
3749,2936,499,15-05-2023
3750,2936,499,14-06-2023
3751,2936,499,14-07-2023
3752,2937,31.99,10-05-2023
3753,2938,4.49,29-07-2023
3754,2939,12.49,19-05-2023
3755,2940,59.99,19-05-2023
3756,2941,47.99,10-05-2023
3757,2942,24.99,10-06-2023
3758,2943,3899,27-07-2023
3759,2944,1999,17-06-2023
3760,2945,4.49,05-05-2023
3761,2945,4.49,04-06-2023
3762,2945,4.49,04-07-2023
3763,2946,47.99,05-05-2023
3764,2947,499,25-05-2023
3765,2947,499,24-06-2023
3766,2947,499,24-07-2023
3767,2948,31.99,17-07-2023
3768,2949,4.99,31-05-2023
3769,2949,4.99,30-06-2023
3770,2949,4.99,30-07-2023
3771,2950,47.99,04-06-2023
3772,2951,47.99,18-06-2023
3773,2952,5299.99,19-07-2023
3774,2953,4.99,19-07-2023
3775,2954,4.99,12-06-2023
3776,2954,4.99,12-07-2023
3777,2955,5299.99,29-07-2023
3778,2956,42.99,16-05-2023
3779,2957,59.99,15-05-2023
3780,2958,17.99,28-07-2023
3781,2959,3899,18-07-2023
3782,2960,31.99,05-05-2023
3783,2961,6.49,27-05-2023
3784,2961,6.49,26-06-2023
3785,2961,6.49,26-07-2023
3786,2962,17.99,09-06-2023
3787,2963,548.99,23-07-2023
3788,2964,2749.99,10-07-2023
3789,2965,37.99,29-05-2023
3790,2966,1999,04-05-2023
3791,2967,548.99,08-05-2023
3792,2967,548.99,07-06-2023
3793,2967,548.99,07-07-2023
3794,2968,22.49,31-05-2023
3795,2969,3.99,30-07-2023
3796,2970,3899,13-07-2023
3797,2971,10.99,06-05-2023
3798,2972,59.99,28-06-2023
3799,2973,1999,18-06-2023
3800,2974,59.99,29-07-2023
3801,2975,42.99,01-05-2023
3802,2976,13.99,14-06-2023
3803,2977,548.99,19-06-2023
3804,2977,548.99,19-07-2023
3805,2978,548.99,29-07-2023
3806,2979,12.49,14-05-2023
3807,2980,548.99,29-06-2023
3808,2980,548.99,29-07-2023
3809,2981,6.49,19-07-2023
3810,2982,2749.99,13-07-2023
3811,2983,19.99,09-06-2023
3812,2984,1999,04-06-2023
3813,2985,2749.99,11-06-2023
3814,2986,47.99,15-07-2023
3815,2987,31.99,25-05-2023
3816,2988,17.99,30-07-2023
3817,2989,10.99,19-05-2023
3818,2990,1999,22-05-2023
3819,2992,5299.99,10-06-2023
3820,2993,3899,06-06-2023
3821,2994,1539.99,11-05-2023
3822,2995,5299.99,16-05-2023
3823,2996,3899,16-06-2023
3824,2997,4.49,20-05-2023
3825,2997,4.49,19-06-2023
3826,2997,4.49,19-07-2023
3827,2998,5299.99,03-05-2023
3828,2999,17.99,07-05-2023
3829,3000,10.99,30-07-2023
3830,3001,47.99,03-07-2023
3831,3002,13.99,13-07-2023
3832,3003,4.49,06-05-2023
3833,3003,4.49,05-06-2023
3834,3003,4.49,05-07-2023
3835,3004,548.99,11-05-2023
3836,3004,548.99,10-06-2023
3837,3004,548.99,10-07-2023
3838,3005,6.49,10-05-2023
3839,3005,6.49,09-06-2023
3840,3005,6.49,09-07-2023
3841,3006,548.99,25-05-2023
3842,3006,548.99,24-06-2023
3843,3006,548.99,24-07-2023
3844,3007,17.99,26-07-2023
3845,3008,37.99,11-06-2023
3846,3009,10.99,18-06-2023
3847,3010,1999,08-06-2023
3848,3011,4.49,05-06-2023
3849,3011,4.49,05-07-2023
3850,3012,19.99,31-07-2023
3851,3013,42.99,18-06-2023
3852,3014,22.49,18-07-2023
3853,3015,6.49,01-05-2023
3854,3015,6.49,31-05-2023
3855,3015,6.49,30-06-2023
3856,3015,6.49,30-07-2023
3857,3016,42.99,14-07-2023
3858,3017,37.99,11-06-2023
3859,3018,13.99,26-05-2023
3860,3019,1539.99,19-07-2023
3861,3020,2749.99,20-07-2023
3862,3021,499,24-07-2023
3863,3022,4.49,18-07-2023
3864,3023,10.99,18-07-2023
3865,3024,31.99,29-07-2023
3866,3025,3899,19-05-2023
3867,3026,2749.99,28-05-2023
3868,3027,17.99,13-07-2023
3869,3028,17.99,29-05-2023
3870,3029,19.99,15-06-2023
3871,3030,12.49,14-06-2023
3872,3031,1999,22-06-2023
3873,3032,31.99,02-05-2023
3874,3033,1539.99,04-07-2023
3875,3034,22.49,21-06-2023
3876,3035,4.99,14-07-2023
3877,3036,4.49,13-05-2023
3878,3036,4.49,12-06-2023
3879,3036,4.49,12-07-2023
3880,3037,12.49,04-06-2023
3881,3038,31.99,02-06-2023
3882,3039,37.99,19-05-2023
3883,3040,59.99,18-05-2023
3884,3041,1999,04-06-2023
3885,3042,3.99,11-07-2023
3886,3043,3899,10-07-2023
3887,3044,4.49,23-06-2023
3888,3044,4.49,23-07-2023
3889,3045,31.99,31-05-2023
3890,3046,1199,26-07-2023
3891,3047,548.99,02-06-2023
3892,3047,548.99,02-07-2023
3893,3048,499,12-06-2023
3894,3048,499,12-07-2023
3895,3049,59.99,21-06-2023
3896,3050,3.99,10-07-2023
3897,3051,3.99,11-07-2023
3898,3052,5299.99,13-05-2023
3899,3053,548.99,26-06-2023
3900,3053,548.99,26-07-2023
3901,3054,37.99,08-05-2023
3902,3055,22.49,11-07-2023
3903,3056,17.99,26-07-2023
3904,3057,3899,29-05-2023
3905,3058,499,28-07-2023
3906,3059,499,07-06-2023
3907,3059,499,07-07-2023
3908,3060,6.49,01-07-2023
3909,3060,6.49,31-07-2023
3910,3061,37.99,09-05-2023
3911,3062,59.99,29-06-2023
3912,3063,4.49,28-05-2023
3913,3063,4.49,27-06-2023
3914,3063,4.49,27-07-2023
3915,3064,24.99,24-05-2023
3916,3065,59.99,22-07-2023
3917,3066,17.99,11-05-2023
3918,3067,3899,04-05-2023
3919,3068,42.99,01-05-2023
3920,3069,59.99,05-05-2023
3921,3070,19.99,29-06-2023
3922,3071,12.49,15-07-2023
3923,3072,59.99,15-05-2023
3924,3073,5299.99,25-06-2023
3925,3074,22.49,27-05-2023
3926,3075,24.99,20-05-2023
3927,3076,13.99,29-07-2023
3928,3077,3899,14-05-2023
3929,3078,2749.99,20-05-2023
3930,3079,4.99,17-07-2023
3931,3080,3.99,26-06-2023
3932,3080,3.99,26-07-2023
3933,3081,4.49,11-05-2023
3934,3081,4.49,10-06-2023
3935,3081,4.49,10-07-2023
3936,3082,10.99,16-07-2023
3937,3083,2749.99,16-07-2023
3938,3084,1199,15-07-2023
3939,3085,37.99,09-07-2023
3940,3086,3.99,26-07-2023
3941,3087,499,24-05-2023
3942,3087,499,23-06-2023
3943,3087,499,23-07-2023
3944,3088,2749.99,14-05-2023
3945,3089,6.49,28-07-2023
3946,3090,3.99,09-05-2023
3947,3090,3.99,08-06-2023
3948,3090,3.99,08-07-2023
3949,3091,2749.99,21-05-2023
3950,3092,1199,11-05-2023
3951,3093,5299.99,17-07-2023
3952,3094,548.99,12-05-2023
3953,3094,548.99,11-06-2023
3954,3094,548.99,11-07-2023
3955,3095,499,25-06-2023
3956,3095,499,25-07-2023
3957,3096,499,23-06-2023
3958,3096,499,23-07-2023
3959,3097,1539.99,03-05-2023
3960,3098,42.99,21-06-2023
3961,3099,3899,12-07-2023
3962,3100,5299.99,18-05-2023
3963,3101,10.99,02-05-2023
3964,3101,10.99,31-07-2023
3965,3102,1539.99,15-06-2023
3966,3103,13.99,14-05-2023
3967,3104,59.99,17-06-2023
3968,3105,17.99,31-07-2023
3969,3106,59.99,19-06-2023
3970,3107,3.99,19-05-2023
3971,3107,3.99,18-06-2023
3972,3107,3.99,18-07-2023
3973,3108,1199,05-06-2023
3974,3109,17.99,08-05-2023
3975,3110,31.99,05-05-2023
3976,3111,42.99,30-05-2023
3977,3112,17.99,06-06-2023
3978,3113,548.99,07-05-2023
3979,3113,548.99,06-06-2023
3980,3113,548.99,06-07-2023
3981,3114,6.49,23-05-2023
3982,3114,6.49,22-06-2023
3983,3114,6.49,22-07-2023
3984,3115,31.99,10-07-2023
3985,3116,12.49,13-05-2023
3986,3117,548.99,24-06-2023
3987,3117,548.99,24-07-2023
3988,3118,2749.99,28-07-2023
3989,3119,37.99,23-05-2023
3990,3120,499,26-05-2023
3991,3120,499,25-06-2023
3992,3120,499,25-07-2023
3993,3121,548.99,05-06-2023
3994,3121,548.99,05-07-2023
3995,3122,31.99,18-07-2023
3996,3123,548.99,21-07-2023
3997,3124,24.99,18-05-2023
3998,3125,1199,15-07-2023
3999,3126,13.99,20-07-2023
4000,3127,4.49,04-07-2023
4001,3128,5299.99,27-06-2023
4002,3129,3899,04-05-2023
4003,3130,24.99,29-06-2023
4004,3131,13.99,02-05-2023
4005,3131,13.99,31-07-2023
4006,3132,1199,30-05-2023
4007,3133,22.49,05-06-2023
4008,3134,13.99,29-06-2023
4009,3135,5299.99,09-05-2023
4010,3136,3.99,02-07-2023
4011,3137,548.99,22-05-2023
4012,3137,548.99,21-06-2023
4013,3137,548.99,21-07-2023
4014,3138,42.99,23-07-2023
4015,3139,37.99,16-06-2023
4016,3140,10.99,11-07-2023
4017,3141,2749.99,28-06-2023
4018,3142,10.99,09-05-2023
4019,3143,6.49,19-06-2023
4020,3143,6.49,19-07-2023
4021,3144,13.99,07-05-2023
4022,3145,31.99,18-05-2023
4023,3146,12.49,12-07-2023
4024,3147,499,21-05-2023
4025,3147,499,20-06-2023
4026,3147,499,20-07-2023
4027,3148,3899,09-07-2023
4028,3149,2749.99,12-06-2023
4029,3150,47.99,19-05-2023
4030,3151,22.49,30-06-2023
4031,3152,1539.99,16-05-2023
4032,3153,3.99,04-06-2023
4033,3153,3.99,04-07-2023
4034,3154,31.99,27-05-2023
4035,3155,10.99,31-07-2023
4036,3156,548.99,06-06-2023
4037,3156,548.99,06-07-2023
4038,3157,5299.99,29-07-2023
4039,3158,4.49,15-07-2023
4040,3159,1999,17-06-2023
4041,3160,22.49,04-05-2023
4042,3161,3.99,30-06-2023
4043,3161,3.99,30-07-2023
4044,3162,2749.99,06-06-2023
4045,3163,19.99,19-07-2023
4046,3164,12.49,01-05-2023
4047,3164,12.49,30-07-2023
4048,3165,13.99,14-05-2023
4049,3166,1539.99,11-06-2023
4050,3167,2749.99,05-07-2023
4051,3168,17.99,20-05-2023
4052,3169,548.99,30-05-2023
4053,3169,548.99,29-06-2023
4054,3169,548.99,29-07-2023
4055,3170,37.99,02-05-2023
4056,3171,12.49,10-05-2023
4057,3172,59.99,09-06-2023
4058,3173,19.99,26-06-2023
4059,3174,3899,23-06-2023
4060,3175,4.49,23-06-2023
4061,3175,4.49,23-07-2023
4062,3176,10.99,24-06-2023
4063,3177,4.99,19-06-2023
4064,3177,4.99,19-07-2023
4065,3178,4.49,06-05-2023
4066,3178,4.49,05-06-2023
4067,3178,4.49,05-07-2023
4068,3179,1999,11-07-2023
4069,3180,548.99,20-07-2023
4070,3181,22.49,27-06-2023
4071,3182,42.99,19-06-2023
4072,3183,47.99,06-05-2023
4073,3184,31.99,08-06-2023
4074,3185,3899,01-05-2023
4075,3186,2749.99,24-06-2023
4076,3187,31.99,13-06-2023
4077,3188,42.99,11-07-2023
4078,3189,31.99,09-06-2023
4079,3190,4.49,17-05-2023
4080,3190,4.49,16-06-2023
4081,3190,4.49,16-07-2023
4082,3191,6.49,25-06-2023
4083,3191,6.49,25-07-2023
4084,3192,1539.99,20-06-2023
4085,3193,42.99,13-06-2023
4086,3194,10.99,23-07-2023
4087,3195,47.99,07-07-2023
4088,3196,42.99,31-07-2023
4089,3197,1199,28-05-2023
4090,3198,5299.99,31-07-2023
4091,3199,6.49,09-07-2023
4092,3200,31.99,28-05-2023
4093,3201,47.99,16-06-2023
4094,3202,1999,18-05-2023
4095,3203,24.99,03-07-2023
4096,3204,22.49,23-07-2023
4097,3205,1199,25-07-2023
4098,3206,17.99,14-05-2023
4099,3207,22.49,16-05-2023
4100,3208,42.99,10-07-2023
4101,3209,4.49,05-06-2023
4102,3209,4.49,05-07-2023
4103,3210,59.99,16-06-2023
4104,3211,13.99,21-06-2023
4105,3212,2749.99,22-06-2023
4106,3213,13.99,20-06-2023
4107,3214,3.99,20-05-2023
4108,3214,3.99,19-06-2023
4109,3214,3.99,19-07-2023
4110,3215,548.99,13-05-2023
4111,3215,548.99,12-06-2023
4112,3215,548.99,12-07-2023
4113,3216,17.99,10-05-2023
4114,3217,6.49,09-05-2023
4115,3217,6.49,08-06-2023
4116,3217,6.49,08-07-2023
4117,3218,6.49,03-05-2023
4118,3218,6.49,02-06-2023
4119,3218,6.49,02-07-2023
4120,3219,2749.99,29-05-2023
4121,3220,1999,05-06-2023
4122,3221,47.99,19-06-2023
4123,3222,12.49,20-05-2023
4124,3223,13.99,18-05-2023
4125,3224,24.99,23-06-2023
4126,3225,19.99,19-07-2023
4127,3226,17.99,20-06-2023
4128,3227,1199,14-07-2023
4129,3228,10.99,18-07-2023
4130,3229,31.99,17-06-2023
4131,3230,59.99,07-06-2023
4132,3231,31.99,03-05-2023
4133,3232,42.99,10-06-2023
4134,3233,548.99,31-05-2023
4135,3233,548.99,30-06-2023
4136,3233,548.99,30-07-2023
4137,3234,1999,21-06-2023
4138,3235,12.49,24-05-2023
4139,3236,1999,04-07-2023
4140,3237,24.99,04-05-2023
4141,3238,12.49,16-06-2023
4142,3239,1199,06-07-2023
4143,3240,1539.99,15-05-2023
4144,3241,1999,29-07-2023
4145,3242,3.99,24-06-2023
4146,3242,3.99,24-07-2023
4147,3243,3899,30-06-2023
4148,3244,5299.99,20-05-2023
4149,3245,3899,10-05-2023
4150,3246,1539.99,25-07-2023
4151,3247,5299.99,03-07-2023
4152,3248,2749.99,11-06-2023
4153,3249,3.99,25-06-2023
4154,3249,3.99,25-07-2023
4155,3250,22.49,03-05-2023
4156,3251,499,17-06-2023
4157,3251,499,17-07-2023
4158,3252,1199,05-05-2023
4159,3253,3.99,03-06-2023
4160,3253,3.99,03-07-2023
4161,3254,499,06-05-2023
4162,3254,499,05-06-2023
4163,3254,499,05-07-2023
4164,3255,19.99,01-05-2023
4165,3256,1539.99,10-05-2023
4166,3257,22.49,21-07-2023
4167,3258,1539.99,04-07-2023
4168,3259,42.99,12-07-2023
4169,3260,3899,17-07-2023
4170,3261,10.99,08-07-2023
4171,3262,4.99,12-07-2023
4172,3263,42.99,03-06-2023
4173,3264,13.99,26-06-2023
4174,3265,1539.99,05-07-2023
4175,3266,6.49,26-07-2023
4176,3267,10.99,08-07-2023
4177,3268,3899,05-06-2023
4178,3269,12.49,16-07-2023
4179,3270,12.49,17-07-2023
4180,3271,4.49,22-05-2023
4181,3271,4.49,21-06-2023
4182,3271,4.49,21-07-2023
4183,3272,19.99,08-05-2023
4184,3273,5299.99,18-07-2023
4185,3274,2749.99,14-07-2023
4186,3275,31.99,30-07-2023
4187,3276,24.99,26-06-2023
4188,3277,12.49,31-07-2023
4189,3278,2749.99,14-07-2023
4190,3279,4.99,02-05-2023
4191,3279,4.99,01-06-2023
4192,3279,4.99,01-07-2023
4193,3279,4.99,31-07-2023
4194,3280,13.99,31-05-2023
4195,3281,499,21-06-2023
4196,3281,499,21-07-2023
4197,3282,19.99,24-07-2023
4198,3283,6.49,04-05-2023
4199,3283,6.49,03-06-2023
4200,3283,6.49,03-07-2023
4201,3284,31.99,02-05-2023
4202,3285,37.99,12-07-2023
4203,3286,4.49,17-06-2023
4204,3286,4.49,17-07-2023
4205,3287,1199,03-06-2023
4206,3288,2749.99,30-06-2023
4207,3289,31.99,25-07-2023
4208,3290,42.99,20-05-2023
4209,3291,5299.99,09-07-2023
4210,3292,10.99,13-07-2023
4211,3293,5299.99,15-05-2023
4212,3294,1199,08-06-2023
4213,3295,4.99,18-05-2023
4214,3295,4.99,17-06-2023
4215,3295,4.99,17-07-2023
4216,3296,19.99,30-07-2023
4217,3297,59.99,07-07-2023
4218,3298,24.99,18-07-2023
4219,3299,4.99,03-06-2023
4220,3299,4.99,03-07-2023
4221,3300,499,06-06-2023
4222,3300,499,06-07-2023
4223,3301,10.99,15-05-2023
4224,3302,1539.99,15-07-2023
4225,3303,3899,08-05-2023
4226,3304,3899,28-06-2023
4227,3305,2749.99,10-07-2023
4228,3306,4.99,06-07-2023
4229,3308,19.99,18-07-2023
4230,3309,3.99,14-07-2023
4231,3310,17.99,23-07-2023
4232,3311,499,12-05-2023
4233,3311,499,11-06-2023
4234,3311,499,11-07-2023
4235,3312,6.49,25-07-2023
4236,3313,3899,01-07-2023
4237,3314,6.49,15-07-2023
4238,3315,6.49,02-07-2023
4239,3316,4.49,19-07-2023
4240,3317,24.99,06-05-2023
4241,3318,42.99,30-07-2023
4242,3319,31.99,13-07-2023
4243,3320,13.99,31-05-2023
4244,3321,24.99,18-07-2023
4245,3322,548.99,02-07-2023
4246,3323,42.99,06-07-2023
4247,3324,548.99,01-07-2023
4248,3324,548.99,31-07-2023
4249,3325,4.99,29-07-2023
4250,3326,3.99,14-05-2023
4251,3326,3.99,13-06-2023
4252,3326,3.99,13-07-2023
4253,3327,3.99,15-05-2023
4254,3327,3.99,14-06-2023
4255,3327,3.99,14-07-2023
4256,3328,1199,07-06-2023
4257,3329,31.99,21-07-2023
4258,3330,4.49,06-05-2023
4259,3330,4.49,05-06-2023
4260,3330,4.49,05-07-2023
4261,3331,3899,18-06-2023
4262,3332,10.99,22-06-2023
4263,3333,17.99,26-07-2023
4264,3334,499,10-05-2023
4265,3334,499,09-06-2023
4266,3334,499,09-07-2023
4267,3335,19.99,15-05-2023
4268,3336,4.49,22-06-2023
4269,3336,4.49,22-07-2023
4270,3337,499,06-07-2023
4271,3338,499,14-06-2023
4272,3338,499,14-07-2023
4273,3339,47.99,19-05-2023
4274,3340,31.99,29-05-2023
4275,3341,4.49,03-05-2023
4276,3341,4.49,02-06-2023
4277,3341,4.49,02-07-2023
4278,3342,10.99,31-07-2023
4279,3343,17.99,08-07-2023
4280,3344,2749.99,21-07-2023
4281,3345,4.99,18-05-2023
4282,3345,4.99,17-06-2023
4283,3345,4.99,17-07-2023
4284,3346,1999,07-06-2023
4285,3347,1199,22-05-2023
4286,3348,3899,17-05-2023
4287,3349,59.99,19-06-2023
4288,3350,19.99,10-06-2023
4289,3351,24.99,20-05-2023
4290,3352,12.49,28-06-2023
4291,3353,37.99,21-05-2023
4292,3354,1199,12-05-2023
4293,3355,59.99,06-07-2023
4294,3356,3.99,14-05-2023
4295,3356,3.99,13-06-2023
4296,3356,3.99,13-07-2023
4297,3357,1539.99,28-06-2023
4298,3358,3899,06-06-2023
4299,3359,42.99,20-07-2023
4300,3360,31.99,03-06-2023
4301,3361,4.99,25-05-2023
4302,3361,4.99,24-06-2023
4303,3361,4.99,24-07-2023
4304,3362,2749.99,10-06-2023
4305,3363,2749.99,11-06-2023
4306,3364,31.99,21-05-2023
4307,3365,3.99,18-06-2023
4308,3365,3.99,18-07-2023
4309,3366,22.49,01-07-2023
4310,3367,31.99,18-05-2023
4311,3368,499,15-07-2023
4312,3369,4.49,30-06-2023
4313,3369,4.49,30-07-2023
4314,3370,4.99,13-06-2023
4315,3370,4.99,13-07-2023
4316,3371,2749.99,30-05-2023
4317,3372,4.99,02-05-2023
4318,3372,4.99,01-06-2023
4319,3372,4.99,01-07-2023
4320,3372,4.99,31-07-2023
4321,3373,37.99,21-06-2023
4322,3374,17.99,24-05-2023
4323,3375,12.49,09-06-2023
4324,3376,4.49,04-05-2023
4325,3376,4.49,03-06-2023
4326,3376,4.49,03-07-2023
4327,3377,59.99,04-05-2023
4328,3378,4.49,05-05-2023
4329,3378,4.49,04-06-2023
4330,3378,4.49,04-07-2023
4331,3379,6.49,05-06-2023
4332,3379,6.49,05-07-2023
4333,3380,1539.99,07-06-2023
4334,3381,1199,21-07-2023
4335,3382,6.49,15-06-2023
4336,3382,6.49,15-07-2023
4337,3383,59.99,18-07-2023
4338,3384,31.99,09-05-2023
4339,3385,5299.99,29-06-2023
4340,3386,4.99,26-05-2023
4341,3386,4.99,25-06-2023
4342,3386,4.99,25-07-2023
4343,3387,3899,03-07-2023
4344,3388,499,19-07-2023
4345,3389,4.99,28-06-2023
4346,3389,4.99,28-07-2023
4347,3390,3899,06-05-2023
4348,3391,499,04-07-2023
4349,3392,3899,07-05-2023
4350,3394,6.49,13-06-2023
4351,3394,6.49,13-07-2023
4352,3395,24.99,05-05-2023
4353,3396,22.49,02-07-2023
4354,3397,37.99,02-07-2023
4355,3398,1999,06-07-2023
4356,3399,59.99,11-06-2023
4357,3400,19.99,19-06-2023
4358,3401,47.99,23-06-2023
4359,3402,12.49,12-05-2023
4360,3403,17.99,08-06-2023
4361,3404,3.99,21-05-2023
4362,3404,3.99,20-06-2023
4363,3404,3.99,20-07-2023
4364,3405,3899,11-05-2023
4365,3406,1539.99,15-06-2023
4366,3407,59.99,13-06-2023
4367,3408,19.99,29-06-2023
4368,3409,2749.99,28-06-2023
4369,3410,4.49,09-05-2023
4370,3410,4.49,08-06-2023
4371,3410,4.49,08-07-2023
4372,3411,1539.99,23-07-2023
4373,3412,3.99,07-05-2023
4374,3412,3.99,06-06-2023
4375,3412,3.99,06-07-2023
4376,3413,22.49,31-07-2023
4377,3414,19.99,09-07-2023
4378,3415,4.49,17-07-2023
4379,3416,3899,13-07-2023
4380,3417,19.99,16-06-2023
4381,3418,3899,30-05-2023
4382,3419,3.99,16-05-2023
4383,3419,3.99,15-06-2023
4384,3419,3.99,15-07-2023
4385,3420,59.99,06-05-2023
4386,3421,6.49,13-06-2023
4387,3421,6.49,13-07-2023
4388,3422,5299.99,07-05-2023
4389,3423,499,30-06-2023
4390,3423,499,30-07-2023
4391,3424,5299.99,13-06-2023
4392,3425,42.99,11-07-2023
4393,3426,22.49,25-05-2023
4394,3427,12.49,25-06-2023
4395,3428,3.99,19-07-2023
4396,3429,37.99,18-05-2023
4397,3430,548.99,25-05-2023
4398,3430,548.99,24-06-2023
4399,3430,548.99,24-07-2023
4400,3432,4.99,10-06-2023
4401,3432,4.99,10-07-2023
4402,3433,1539.99,03-05-2023
4403,3434,22.49,15-06-2023
4404,3435,17.99,13-06-2023
4405,3436,4.99,10-07-2023
4406,3437,19.99,18-07-2023
4407,3438,12.49,21-05-2023
4408,3439,12.49,22-05-2023
4409,3440,499,26-06-2023
4410,3440,499,26-07-2023
4411,3441,5299.99,06-05-2023
4412,3442,47.99,14-07-2023
4413,3443,10.99,24-05-2023
4414,3444,19.99,04-07-2023
4415,3445,548.99,23-05-2023
4416,3445,548.99,22-06-2023
4417,3445,548.99,22-07-2023
4418,3446,19.99,16-06-2023
4419,3447,22.49,25-07-2023
4420,3448,19.99,15-05-2023
4421,3449,3899,22-05-2023
4422,3451,13.99,25-05-2023
4423,3452,12.49,05-07-2023
4424,3453,59.99,25-06-2023
4425,3454,47.99,31-07-2023
4426,3455,3899,02-05-2023
4427,3456,10.99,10-06-2023
4428,3457,4.49,12-05-2023
4429,3457,4.49,11-06-2023
4430,3457,4.49,11-07-2023
4431,3458,10.99,02-07-2023
4432,3459,17.99,25-05-2023
4433,3460,10.99,27-05-2023
4434,3461,6.49,29-05-2023
4435,3461,6.49,28-06-2023
4436,3461,6.49,28-07-2023
4437,3462,12.49,11-07-2023
4438,3463,5299.99,05-06-2023
4439,3464,1539.99,10-06-2023
4440,3465,1999,26-07-2023
4441,3466,31.99,14-05-2023
4442,3467,1539.99,10-06-2023
4443,3468,3899,06-06-2023
4444,3469,13.99,16-07-2023
4445,3470,37.99,03-05-2023
4446,3471,47.99,09-07-2023
4447,3472,548.99,22-07-2023
4448,3473,47.99,23-07-2023
4449,3474,3.99,17-05-2023
4450,3474,3.99,16-06-2023
4451,3474,3.99,16-07-2023
4452,3475,10.99,07-07-2023
4453,3476,2749.99,18-05-2023
4454,3477,42.99,22-07-2023
4455,3478,5299.99,09-05-2023
4456,3479,4.49,10-07-2023
4457,3480,42.99,09-05-2023
4458,3481,2749.99,28-05-2023
4459,3482,17.99,26-06-2023
4460,3483,22.49,19-07-2023
